product_id,brand_name,generic_name,manufacturer,dosage_form,strength,pack_size,price,discount_percent,final_price,is_prescription_required,drug_type,therapeutic_class,storage_condition,shelf_life_months,country,availability_status,rating,num_reviews,contains_ai_generated_label
P00160,HealPlus,Omeprazole,Sun Healthcare,Injection,250mg,20,1113.93,20,891.14,Yes,OTC,Antidiabetic,Room Temp,14,Bangladesh,Out of stock,4.4,14,No
P00161,PharmaOne,Amoxicillin,Sun Healthcare,Capsule,500mg,15,882.56,5,838.43,No,OTC,Antidiabetic,Refrigerated,19,Canada,In stock,4.0,16,Yes
P00162,BioTrust,Metformin,Global Remedies,Ointment,50mg,20,630.47,15,535.9,Yes,Prescription,Analgesic,Room Temp,26,Canada,In stock,2.9,187,No
P00163,LifeCare,Metformin,Sun Healthcare,Capsule,5mg,10,109.66,10,98.69,No,OTC,Antihypertensive,Refrigerated,34,UK,Limited,3.9,248,No
P00164,PharmaOne,Metformin,Global Remedies,Injection,250mg,20,1749.9,10,1574.91,Yes,OTC,Antidiabetic,Refrigerated,31,UK,Limited,2.9,277,No
P00165,BioTrust,Metformin,Medicare Ltd,Syrup,500mg,30,156.5,15,133.03,No,OTC,Antidiabetic,Refrigerated,24,UK,Out of stock,3.1,68,Yes
P00166,HealPlus,Amoxicillin,Sun Healthcare,Injection,5mg,10,455.43,5,432.66,Yes,OTC,Antacid,Room Temp,13,Bangladesh,Out of stock,4.0,429,No
P00167,BioTrust,Paracetamol,Sun Healthcare,Capsule,250mg,10,811.54,15,689.81,Yes,Prescription,Analgesic,Refrigerated,20,UK,Out of stock,3.0,146,Yes
P00168,LifeCare,Omeprazole,Nova Life,Injection,5mg,20,1235.78,15,1050.41,Yes,OTC,Analgesic,Refrigerated,19,UK,In stock,2.6,370,No
P00169,BioTrust,Omeprazole,Sun Healthcare,Ointment,50mg,15,606.03,10,545.43,No,Prescription,Antidiabetic,Refrigerated,35,UK,In stock,4.0,290,No
P00170,LifeCare,Metformin,Sun Healthcare,Capsule,250mg,15,1751.29,5,1663.73,Yes,Prescription,Analgesic,Refrigerated,19,UK,Limited,4.2,475,Yes
P00171,Medix,Omeprazole,Nova Life,Injection,50mg,15,1917.2,5,1821.34,Yes,OTC,Antacid,Room Temp,27,USA,In stock,3.7,18,No
P00172,HealPlus,Metformin,Global Remedies,Ointment,500mg,15,1376.95,0,1376.95,Yes,OTC,Antihypertensive,Refrigerated,24,USA,In stock,2.8,154,No
P00173,HealPlus,Amoxicillin,Medicare Ltd,Capsule,100mg,20,970.73,0,970.73,No,OTC,Antacid,Room Temp,19,Bangladesh,In stock,2.6,496,Yes
P00174,Medix,Omeprazole,Global Remedies,Injection,250mg,30,1992.03,15,1693.23,No,Prescription,Analgesic,Room Temp,23,India,In stock,4.5,149,No
P00175,PharmaOne,Amoxicillin,Medicare Ltd,Capsule,250mg,15,1478.86,5,1404.92,Yes,OTC,Analgesic,Room Temp,16,Canada,Limited,4.4,253,No
P00176,PharmaOne,Amoxicillin,Nova Life,Tablet,5mg,20,867.97,0,867.97,No,Prescription,Analgesic,Refrigerated,36,UK,Out of stock,2.8,164,No
P00177,HealPlus,Metformin,Sun Healthcare,Injection,250mg,15,977.95,0,977.95,No,Prescription,Antacid,Room Temp,18,USA,Out of stock,4.7,120,No
P00178,BioTrust,Metformin,ABC Pharma,Injection,250mg,30,175.35,20,140.28,No,OTC,Antihypertensive,Room Temp,28,India,In stock,2.6,78,No
P00179,HealPlus,Amoxicillin,Global Remedies,Tablet,500mg,10,105.13,20,84.1,Yes,OTC,Analgesic,Room Temp,12,India,In stock,4.1,324,No
P00180,PharmaOne,Amoxicillin,Global Remedies,Syrup,100mg,30,1105.79,15,939.92,No,OTC,Analgesic,Room Temp,19,USA,In stock,4.6,272,Yes
P00181,Medix,Atorvastatin,Medicare Ltd,Syrup,500mg,30,1608.48,5,1528.06,No,Prescription,Antibiotic,Room Temp,14,UK,In stock,4.5,272,Yes
P00182,LifeCare,Atorvastatin,Nova Life,Ointment,100mg,15,868.54,15,738.26,Yes,OTC,Antacid,Refrigerated,32,UK,Limited,3.2,29,No
P00183,Medix,Atorvastatin,Sun Healthcare,Capsule,100mg,30,383.99,10,345.59,No,Prescription,Antacid,Room Temp,20,Bangladesh,In stock,3.0,409,Yes
P00184,Medix,Metformin,Nova Life,Tablet,100mg,30,121.97,0,121.97,Yes,Prescription,Antibiotic,Refrigerated,36,Canada,In stock,3.9,50,No
P00185,Medix,Atorvastatin,Nova Life,Syrup,50mg,10,629.37,20,503.5,No,OTC,Antidiabetic,Room Temp,30,Canada,Out of stock,3.4,302,Yes
P00186,LifeCare,Metformin,Medicare Ltd,Capsule,500mg,20,69.71,10,62.74,No,OTC,Analgesic,Refrigerated,22,USA,Limited,3.5,494,Yes
P00187,PharmaOne,Paracetamol,Nova Life,Capsule,100mg,20,1253.21,0,1253.21,No,Prescription,Antidiabetic,Refrigerated,32,USA,In stock,4.4,285,Yes
P00188,HealPlus,Paracetamol,Global Remedies,Ointment,100mg,15,1422.07,5,1350.97,No,OTC,Antihypertensive,Refrigerated,13,India,In stock,3.5,166,No
P00189,BioTrust,Paracetamol,Global Remedies,Syrup,100mg,10,881.94,0,881.94,Yes,Prescription,Antihypertensive,Refrigerated,26,UK,Out of stock,4.2,420,Yes
P00190,Medix,Atorvastatin,Global Remedies,Tablet,250mg,30,649.63,20,519.7,No,OTC,Analgesic,Room Temp,22,UK,Out of stock,4.4,74,Yes
P00191,Medix,Omeprazole,Global Remedies,Syrup,250mg,15,1055.66,10,950.09,Yes,Prescription,Analgesic,Room Temp,13,India,Out of stock,3.9,499,No
P00192,LifeCare,Metformin,Medicare Ltd,Syrup,50mg,30,868.48,0,868.48,No,OTC,Antacid,Room Temp,21,Canada,Limited,3.8,28,Yes
P00193,PharmaOne,Omeprazole,Sun Healthcare,Capsule,250mg,30,725.33,0,725.33,Yes,OTC,Antacid,Room Temp,14,India,Out of stock,3.6,426,Yes
P00194,Medix,Metformin,Nova Life,Injection,50mg,20,206.42,5,196.1,No,OTC,Antidiabetic,Refrigerated,13,USA,Limited,4.3,32,No
P00195,HealPlus,Amoxicillin,Nova Life,Capsule,500mg,30,1339.62,0,1339.62,Yes,OTC,Antibiotic,Refrigerated,21,Bangladesh,Out of stock,2.9,158,No
P00196,BioTrust,Atorvastatin,ABC Pharma,Ointment,50mg,30,227.05,10,204.35,No,Prescription,Antihypertensive,Room Temp,21,Bangladesh,In stock,2.5,436,No
P00197,LifeCare,Amoxicillin,Medicare Ltd,Injection,50mg,10,1631.72,15,1386.96,Yes,Prescription,Antihypertensive,Refrigerated,29,Canada,In stock,3.1,459,Yes
P00198,Medix,Omeprazole,Nova Life,Capsule,5mg,20,141.84,20,113.47,Yes,OTC,Antihypertensive,Refrigerated,15,India,Limited,3.4,463,No
P00199,LifeCare,Metformin,ABC Pharma,Syrup,5mg,30,1373.55,20,1098.84,Yes,Prescription,Antacid,Refrigerated,17,Canada,Out of stock,4.5,500,No
P00200,BioTrust,Atorvastatin,Global Remedies,Injection,5mg,20,1640.8,5,1558.76,Yes,OTC,Antibiotic,Room Temp,16,USA,Limited,4.9,316,No
P00201,Medix,Omeprazole,ABC Pharma,Injection,100mg,20,1770.51,5,1681.98,No,OTC,Antihypertensive,Refrigerated,23,Canada,In stock,3.5,274,No
P00202,LifeCare,Paracetamol,Nova Life,Tablet,50mg,15,362.95,20,290.36,No,OTC,Antidiabetic,Refrigerated,23,Canada,Out of stock,4.7,171,No
P00203,PharmaOne,Paracetamol,ABC Pharma,Syrup,500mg,10,1803.74,10,1623.37,No,OTC,Antidiabetic,Refrigerated,13,USA,Limited,4.5,94,No
P00204,HealPlus,Paracetamol,Global Remedies,Ointment,100mg,15,733.12,10,659.81,No,OTC,Analgesic,Room Temp,34,UK,In stock,3.3,437,No
P00205,PharmaOne,Omeprazole,Global Remedies,Injection,250mg,10,599.0,15,509.15,Yes,OTC,Antibiotic,Refrigerated,31,Bangladesh,Out of stock,2.7,40,Yes
P00206,HealPlus,Omeprazole,Medicare Ltd,Tablet,5mg,15,1059.19,0,1059.19,No,OTC,Antihypertensive,Room Temp,35,USA,Limited,3.4,429,Yes
P00207,PharmaOne,Atorvastatin,Global Remedies,Ointment,100mg,10,378.9,0,378.9,Yes,OTC,Antibiotic,Refrigerated,33,Bangladesh,Out of stock,3.6,289,No
P00208,Medix,Atorvastatin,Nova Life,Injection,100mg,30,1671.63,5,1588.05,No,OTC,Antacid,Refrigerated,25,Canada,Out of stock,4.4,321,Yes
P00209,LifeCare,Atorvastatin,Nova Life,Tablet,250mg,20,461.03,10,414.93,Yes,Prescription,Antihypertensive,Refrigerated,17,Canada,Limited,4.8,181,No
P00210,Medix,Atorvastatin,Global Remedies,Syrup,5mg,30,1044.43,15,887.77,No,Prescription,Antibiotic,Room Temp,18,UK,Limited,4.0,228,Yes
P00211,PharmaOne,Metformin,ABC Pharma,Capsule,250mg,20,358.76,5,340.82,No,OTC,Analgesic,Refrigerated,30,Canada,Out of stock,4.4,236,No
P00212,BioTrust,Paracetamol,ABC Pharma,Capsule,250mg,20,1448.95,15,1231.61,No,OTC,Antibiotic,Room Temp,28,Bangladesh,In stock,4.9,79,No
P00213,HealPlus,Amoxicillin,Medicare Ltd,Ointment,5mg,15,186.91,15,158.87,Yes,OTC,Antacid,Refrigerated,15,Bangladesh,Out of stock,3.1,61,No
P00214,PharmaOne,Omeprazole,ABC Pharma,Injection,5mg,10,1009.07,15,857.71,No,OTC,Antibiotic,Refrigerated,33,Bangladesh,Out of stock,4.5,40,Yes
P00215,PharmaOne,Metformin,Nova Life,Tablet,500mg,20,719.82,10,647.84,No,OTC,Antacid,Refrigerated,35,India,Limited,4.3,153,No
P00216,LifeCare,Metformin,Global Remedies,Ointment,500mg,20,903.86,0,903.86,Yes,OTC,Antibiotic,Refrigerated,16,UK,In stock,4.6,121,Yes
P00217,LifeCare,Paracetamol,Medicare Ltd,Injection,500mg,15,1377.63,5,1308.75,Yes,Prescription,Antibiotic,Room Temp,12,India,Out of stock,4.7,275,No
P00218,Medix,Amoxicillin,Global Remedies,Injection,50mg,10,185.25,15,157.46,Yes,OTC,Analgesic,Refrigerated,34,USA,Limited,4.3,352,No
P00219,LifeCare,Omeprazole,Medicare Ltd,Capsule,500mg,20,949.73,5,902.24,No,Prescription,Antidiabetic,Room Temp,26,Canada,In stock,4.2,127,No
P00220,PharmaOne,Paracetamol,Sun Healthcare,Syrup,50mg,20,1731.54,15,1471.81,No,Prescription,Antidiabetic,Refrigerated,35,UK,Limited,2.9,170,No
P00221,Medix,Omeprazole,Global Remedies,Syrup,250mg,10,1563.92,0,1563.92,Yes,OTC,Antibiotic,Room Temp,26,Canada,Limited,4.4,3,No
P00222,Medix,Omeprazole,Nova Life,Tablet,50mg,30,817.43,20,653.94,Yes,Prescription,Antacid,Room Temp,20,India,Limited,3.2,476,No
P00223,LifeCare,Amoxicillin,ABC Pharma,Syrup,100mg,30,188.13,5,178.72,Yes,OTC,Analgesic,Room Temp,25,UK,In stock,4.5,306,Yes
P00224,PharmaOne,Atorvastatin,Sun Healthcare,Injection,50mg,15,1090.37,5,1035.85,No,Prescription,Antibiotic,Room Temp,20,Bangladesh,Out of stock,2.5,128,Yes
P00225,PharmaOne,Amoxicillin,Sun Healthcare,Syrup,50mg,15,155.72,20,124.58,No,Prescription,Antidiabetic,Room Temp,29,India,Out of stock,4.5,311,Yes
P00226,HealPlus,Paracetamol,ABC Pharma,Syrup,250mg,15,722.1,5,686.0,No,Prescription,Analgesic,Refrigerated,13,Bangladesh,In stock,5.0,322,Yes
P00227,HealPlus,Amoxicillin,Nova Life,Injection,500mg,30,1214.83,10,1093.35,Yes,OTC,Antibiotic,Refrigerated,30,Bangladesh,In stock,5.0,154,Yes
P00228,PharmaOne,Paracetamol,Nova Life,Tablet,500mg,10,184.84,10,166.36,Yes,Prescription,Antibiotic,Room Temp,15,USA,In stock,3.1,349,Yes
P00229,LifeCare,Omeprazole,Sun Healthcare,Syrup,100mg,10,1347.0,20,1077.6,No,Prescription,Antacid,Room Temp,19,Canada,Out of stock,3.8,132,Yes
P00230,HealPlus,Paracetamol,ABC Pharma,Capsule,250mg,20,1249.62,10,1124.66,Yes,OTC,Antacid,Refrigerated,34,Bangladesh,Limited,3.6,52,No
P00231,Medix,Atorvastatin,ABC Pharma,Capsule,500mg,30,1231.35,0,1231.35,No,OTC,Analgesic,Room Temp,25,USA,Out of stock,3.3,90,Yes
P00232,HealPlus,Omeprazole,ABC Pharma,Injection,50mg,10,1869.58,15,1589.14,No,OTC,Antacid,Room Temp,33,UK,Out of stock,4.5,446,No
P00233,Medix,Omeprazole,ABC Pharma,Injection,500mg,15,284.63,0,284.63,No,OTC,Analgesic,Room Temp,14,UK,Limited,4.8,159,No
P00234,LifeCare,Metformin,Medicare Ltd,Capsule,250mg,10,377.56,10,339.8,Yes,OTC,Antibiotic,Room Temp,12,India,Out of stock,3.1,150,No
P00235,LifeCare,Paracetamol,Sun Healthcare,Injection,50mg,15,122.62,10,110.36,No,OTC,Antihypertensive,Refrigerated,28,USA,Limited,4.6,211,Yes
P00236,LifeCare,Atorvastatin,Global Remedies,Syrup,250mg,20,222.37,20,177.9,No,Prescription,Antihypertensive,Refrigerated,12,Bangladesh,Out of stock,4.6,317,Yes
P00237,PharmaOne,Metformin,ABC Pharma,Tablet,5mg,15,400.34,10,360.31,No,Prescription,Antibiotic,Room Temp,16,UK,Limited,3.9,245,Yes
P00238,BioTrust,Paracetamol,Global Remedies,Tablet,250mg,30,1429.77,0,1429.77,Yes,Prescription,Antibiotic,Refrigerated,25,USA,In stock,4.3,382,Yes
P00239,LifeCare,Metformin,Sun Healthcare,Injection,500mg,20,59.16,0,59.16,No,Prescription,Analgesic,Room Temp,15,UK,Out of stock,3.4,342,Yes
P00240,HealPlus,Atorvastatin,ABC Pharma,Ointment,500mg,20,1624.7,0,1624.7,Yes,OTC,Analgesic,Refrigerated,28,India,Limited,4.3,209,Yes
P00241,Medix,Amoxicillin,Sun Healthcare,Tablet,250mg,15,55.21,5,52.45,No,OTC,Analgesic,Refrigerated,14,India,In stock,3.7,201,Yes
P00242,PharmaOne,Amoxicillin,Medicare Ltd,Ointment,100mg,20,91.18,5,86.62,Yes,OTC,Antacid,Room Temp,27,USA,Out of stock,4.7,493,Yes
P00243,PharmaOne,Omeprazole,Medicare Ltd,Injection,100mg,10,1766.19,15,1501.26,Yes,Prescription,Analgesic,Refrigerated,26,USA,Limited,4.9,403,Yes
P00244,Medix,Paracetamol,ABC Pharma,Tablet,250mg,30,1057.92,5,1005.02,No,Prescription,Antihypertensive,Room Temp,20,Bangladesh,Out of stock,4.0,166,No
P00245,Medix,Metformin,Nova Life,Injection,250mg,10,1870.0,5,1776.5,Yes,Prescription,Antidiabetic,Refrigerated,14,UK,Limited,4.3,255,Yes
P00246,PharmaOne,Metformin,Sun Healthcare,Tablet,100mg,20,972.17,0,972.17,No,OTC,Antidiabetic,Room Temp,24,UK,Out of stock,3.4,425,No
P00247,HealPlus,Paracetamol,Medicare Ltd,Ointment,50mg,15,1850.98,0,1850.98,Yes,OTC,Antibiotic,Refrigerated,25,USA,In stock,4.1,287,No
P00248,PharmaOne,Atorvastatin,Medicare Ltd,Syrup,5mg,10,113.22,20,90.58,No,OTC,Antibiotic,Room Temp,15,UK,Limited,4.6,224,No
P00249,Medix,Metformin,Nova Life,Ointment,100mg,15,1553.24,0,1553.24,No,Prescription,Antihypertensive,Room Temp,18,Canada,Out of stock,3.4,418,No
P00250,HealPlus,Metformin,Medicare Ltd,Ointment,250mg,10,608.31,15,517.06,Yes,Prescription,Antacid,Refrigerated,19,USA,Limited,3.6,4,No
P00251,PharmaOne,Atorvastatin,Global Remedies,Ointment,100mg,30,798.37,20,638.7,Yes,OTC,Antidiabetic,Refrigerated,21,USA,Limited,4.9,470,Yes
P00252,Medix,Amoxicillin,Nova Life,Capsule,50mg,30,416.07,15,353.66,No,Prescription,Analgesic,Room Temp,31,India,In stock,4.8,411,Yes
P00253,HealPlus,Amoxicillin,Sun Healthcare,Ointment,50mg,20,436.33,0,436.33,Yes,OTC,Antacid,Refrigerated,29,India,In stock,3.7,275,No
P00254,LifeCare,Metformin,ABC Pharma,Syrup,50mg,10,1456.88,10,1311.19,No,OTC,Antidiabetic,Refrigerated,12,Canada,Limited,4.5,161,No
P00255,PharmaOne,Omeprazole,Global Remedies,Ointment,50mg,15,1672.31,5,1588.69,No,Prescription,Analgesic,Refrigerated,26,Bangladesh,Out of stock,3.7,106,No
P00256,BioTrust,Atorvastatin,ABC Pharma,Tablet,50mg,30,499.12,20,399.3,No,OTC,Antacid,Refrigerated,35,UK,Limited,2.8,194,No
P00257,Medix,Metformin,ABC Pharma,Ointment,100mg,10,972.21,20,777.77,Yes,Prescription,Antihypertensive,Room Temp,30,India,Limited,3.3,243,No
P00258,LifeCare,Paracetamol,ABC Pharma,Tablet,5mg,30,1990.83,0,1990.83,No,Prescription,Antidiabetic,Room Temp,26,India,Limited,3.1,308,No
P00259,HealPlus,Amoxicillin,Medicare Ltd,Ointment,50mg,20,1232.62,5,1170.99,No,OTC,Antacid,Room Temp,20,USA,Out of stock,3.5,105,No
P00260,HealPlus,Metformin,Sun Healthcare,Capsule,500mg,15,676.12,5,642.31,Yes,OTC,Antacid,Refrigerated,28,UK,Limited,3.7,31,Yes
P00261,HealPlus,Atorvastatin,Sun Healthcare,Capsule,50mg,15,1014.02,5,963.32,No,OTC,Antibiotic,Refrigerated,26,India,Out of stock,4.2,2,No
P00262,PharmaOne,Paracetamol,Nova Life,Tablet,500mg,30,373.92,5,355.22,No,OTC,Antidiabetic,Room Temp,15,Canada,Out of stock,3.5,299,No
P00263,LifeCare,Amoxicillin,Sun Healthcare,Capsule,50mg,10,144.48,20,115.58,Yes,OTC,Analgesic,Refrigerated,12,Bangladesh,Out of stock,5.0,345,Yes
P00264,BioTrust,Atorvastatin,ABC Pharma,Ointment,100mg,30,1687.76,0,1687.76,No,Prescription,Antacid,Room Temp,13,Canada,Limited,3.2,255,Yes
P00265,BioTrust,Paracetamol,Global Remedies,Injection,50mg,10,223.48,20,178.78,Yes,OTC,Antidiabetic,Room Temp,31,Canada,Out of stock,3.7,182,Yes
P00266,BioTrust,Omeprazole,Sun Healthcare,Injection,250mg,10,568.05,0,568.05,No,OTC,Antibiotic,Room Temp,19,India,Limited,2.8,477,No
P00267,LifeCare,Atorvastatin,Nova Life,Ointment,250mg,15,1539.79,0,1539.79,Yes,Prescription,Analgesic,Room Temp,20,Bangladesh,Out of stock,4.8,144,No
P00268,PharmaOne,Paracetamol,Global Remedies,Tablet,100mg,20,1410.78,10,1269.7,Yes,OTC,Antibiotic,Room Temp,16,Canada,Out of stock,3.4,254,Yes
P00269,Medix,Metformin,Sun Healthcare,Injection,500mg,30,1355.46,15,1152.14,Yes,OTC,Antihypertensive,Room Temp,18,India,Limited,4.9,154,No
P00270,LifeCare,Paracetamol,ABC Pharma,Tablet,100mg,30,663.17,20,530.54,Yes,Prescription,Antihypertensive,Refrigerated,21,USA,Out of stock,3.8,371,No
P00271,LifeCare,Atorvastatin,Sun Healthcare,Tablet,5mg,20,999.65,15,849.7,Yes,Prescription,Antidiabetic,Room Temp,31,Bangladesh,Limited,4.4,420,No
P00272,BioTrust,Amoxicillin,Sun Healthcare,Capsule,500mg,20,1998.25,15,1698.51,No,OTC,Analgesic,Room Temp,23,Canada,In stock,4.2,110,Yes
P00273,Medix,Omeprazole,Sun Healthcare,Ointment,250mg,20,700.51,0,700.51,No,Prescription,Antihypertensive,Room Temp,14,UK,In stock,5.0,472,Yes
P00274,BioTrust,Atorvastatin,Sun Healthcare,Capsule,500mg,15,1776.49,5,1687.67,No,Prescription,Analgesic,Refrigerated,21,Canada,Limited,2.8,136,No
P00275,BioTrust,Amoxicillin,Medicare Ltd,Syrup,250mg,30,1918.64,10,1726.78,No,Prescription,Analgesic,Refrigerated,18,USA,In stock,4.4,413,No
P00276,BioTrust,Omeprazole,Medicare Ltd,Tablet,250mg,20,1307.51,0,1307.51,No,Prescription,Antidiabetic,Room Temp,28,Bangladesh,Limited,2.6,119,No
P00277,LifeCare,Paracetamol,ABC Pharma,Tablet,100mg,20,1802.96,15,1532.52,Yes,OTC,Antibiotic,Room Temp,26,Bangladesh,Out of stock,4.8,451,No
P00278,HealPlus,Metformin,Global Remedies,Injection,100mg,30,1747.88,15,1485.7,Yes,Prescription,Antacid,Refrigerated,36,India,Out of stock,2.6,375,No
P00279,BioTrust,Paracetamol,Sun Healthcare,Capsule,50mg,20,1625.56,5,1544.28,No,OTC,Antidiabetic,Refrigerated,16,UK,Out of stock,4.6,235,Yes
P00280,HealPlus,Atorvastatin,Sun Healthcare,Ointment,100mg,30,763.58,0,763.58,Yes,OTC,Analgesic,Room Temp,12,Bangladesh,Limited,4.2,40,Yes
P00281,Medix,Omeprazole,Nova Life,Syrup,250mg,10,1443.39,20,1154.71,No,OTC,Antibiotic,Room Temp,20,Canada,Out of stock,4.2,331,Yes
P00282,Medix,Omeprazole,Medicare Ltd,Ointment,50mg,30,65.24,20,52.19,Yes,Prescription,Antacid,Refrigerated,28,Canada,In stock,4.1,312,Yes
P00283,LifeCare,Paracetamol,Sun Healthcare,Syrup,250mg,30,854.33,5,811.61,Yes,OTC,Antibiotic,Refrigerated,16,Canada,Out of stock,3.3,297,No
P00284,Medix,Amoxicillin,Medicare Ltd,Syrup,250mg,30,1748.81,5,1661.37,Yes,Prescription,Antacid,Room Temp,31,Bangladesh,In stock,3.3,299,No
P00285,LifeCare,Amoxicillin,ABC Pharma,Injection,250mg,20,1419.13,15,1206.26,No,OTC,Analgesic,Room Temp,36,UK,In stock,2.7,22,Yes
P00286,HealPlus,Paracetamol,ABC Pharma,Injection,500mg,30,1139.22,0,1139.22,No,OTC,Analgesic,Room Temp,16,USA,Limited,3.8,164,Yes
P00287,HealPlus,Paracetamol,Sun Healthcare,Injection,5mg,10,1889.68,20,1511.74,No,OTC,Antihypertensive,Room Temp,21,Bangladesh,Limited,4.8,292,No
P00288,LifeCare,Atorvastatin,Nova Life,Injection,50mg,10,1044.76,20,835.81,No,Prescription,Antacid,Room Temp,14,USA,In stock,3.5,86,No
P00289,Medix,Omeprazole,Medicare Ltd,Ointment,500mg,30,161.96,5,153.86,No,OTC,Antacid,Room Temp,32,India,Out of stock,2.7,258,No
P00290,Medix,Atorvastatin,Global Remedies,Syrup,250mg,30,1383.89,15,1176.31,Yes,Prescription,Antihypertensive,Room Temp,12,Bangladesh,Limited,4.4,351,Yes
P00291,HealPlus,Omeprazole,ABC Pharma,Capsule,50mg,10,1936.76,15,1646.25,No,OTC,Antihypertensive,Room Temp,14,India,In stock,3.1,102,Yes
P00292,Medix,Paracetamol,Global Remedies,Tablet,100mg,20,210.52,10,189.47,Yes,OTC,Antidiabetic,Refrigerated,35,UK,Limited,3.2,299,Yes
P00293,Medix,Amoxicillin,Global Remedies,Capsule,250mg,20,848.82,20,679.06,Yes,OTC,Antidiabetic,Room Temp,13,Bangladesh,In stock,3.5,379,Yes
P00294,BioTrust,Omeprazole,Medicare Ltd,Injection,100mg,20,1036.77,5,984.93,Yes,Prescription,Antihypertensive,Refrigerated,29,Canada,In stock,3.9,429,Yes
P00295,PharmaOne,Metformin,Global Remedies,Tablet,5mg,15,1660.51,20,1328.41,Yes,Prescription,Antibiotic,Room Temp,25,India,In stock,4.9,407,No
P00296,PharmaOne,Omeprazole,Nova Life,Ointment,100mg,20,1501.45,0,1501.45,No,Prescription,Antihypertensive,Refrigerated,30,India,Out of stock,2.7,439,Yes
P00297,BioTrust,Amoxicillin,Nova Life,Capsule,5mg,30,524.53,20,419.62,Yes,OTC,Antibiotic,Room Temp,35,Bangladesh,In stock,4.7,275,No
P00298,PharmaOne,Paracetamol,ABC Pharma,Capsule,250mg,20,782.42,0,782.42,No,Prescription,Analgesic,Refrigerated,21,Bangladesh,Limited,4.4,167,No
P00299,HealPlus,Metformin,Global Remedies,Capsule,500mg,30,1600.34,10,1440.31,No,Prescription,Antibiotic,Refrigerated,32,Bangladesh,Limited,3.7,476,No
P00300,Medix,Amoxicillin,Sun Healthcare,Syrup,250mg,20,481.72,5,457.63,Yes,OTC,Analgesic,Room Temp,29,USA,Out of stock,3.2,253,Yes
P00301,LifeCare,Metformin,Nova Life,Syrup,50mg,15,539.73,5,512.74,No,OTC,Antihypertensive,Refrigerated,21,UK,Out of stock,4.8,142,Yes
P00302,PharmaOne,Paracetamol,ABC Pharma,Injection,50mg,20,967.81,0,967.81,Yes,OTC,Antibiotic,Refrigerated,12,USA,Out of stock,3.2,275,Yes
P00303,HealPlus,Omeprazole,ABC Pharma,Ointment,5mg,20,117.75,20,94.2,No,Prescription,Antihypertensive,Room Temp,21,UK,In stock,2.7,500,Yes
P00304,HealPlus,Metformin,Nova Life,Injection,100mg,30,258.2,10,232.38,No,OTC,Analgesic,Room Temp,14,Canada,Out of stock,4.6,145,Yes
P00305,LifeCare,Omeprazole,Global Remedies,Syrup,5mg,20,1074.51,5,1020.78,No,Prescription,Analgesic,Refrigerated,30,Canada,Out of stock,3.0,440,No
P00306,LifeCare,Metformin,ABC Pharma,Capsule,100mg,10,1131.41,5,1074.84,Yes,Prescription,Antihypertensive,Room Temp,32,Canada,In stock,4.2,30,Yes
P00307,HealPlus,Omeprazole,Medicare Ltd,Syrup,100mg,15,183.86,5,174.67,No,OTC,Antidiabetic,Room Temp,14,Bangladesh,Limited,4.1,493,No
P00308,PharmaOne,Atorvastatin,Nova Life,Syrup,500mg,15,601.17,10,541.05,No,OTC,Antihypertensive,Refrigerated,12,USA,In stock,4.6,323,Yes
P00309,LifeCare,Metformin,Global Remedies,Capsule,100mg,15,973.05,5,924.4,Yes,Prescription,Antihypertensive,Refrigerated,14,India,Out of stock,4.4,108,No
P00310,LifeCare,Paracetamol,Sun Healthcare,Syrup,100mg,30,1319.4,20,1055.52,Yes,Prescription,Antibiotic,Refrigerated,26,USA,Out of stock,3.1,101,Yes
P00311,Medix,Atorvastatin,Global Remedies,Capsule,500mg,30,234.24,5,222.53,No,Prescription,Antihypertensive,Refrigerated,36,Bangladesh,Out of stock,4.0,422,No
P00312,BioTrust,Omeprazole,ABC Pharma,Tablet,50mg,30,1230.35,0,1230.35,Yes,OTC,Antihypertensive,Room Temp,22,India,In stock,4.3,19,Yes
P00313,LifeCare,Atorvastatin,Medicare Ltd,Injection,50mg,10,1018.81,10,916.93,Yes,Prescription,Analgesic,Room Temp,17,Canada,In stock,4.8,316,No
P00314,PharmaOne,Omeprazole,ABC Pharma,Tablet,500mg,15,1964.09,0,1964.09,Yes,Prescription,Antihypertensive,Room Temp,21,India,Limited,4.8,396,Yes
P00315,PharmaOne,Amoxicillin,Sun Healthcare,Ointment,500mg,20,1621.27,20,1297.02,No,OTC,Antihypertensive,Refrigerated,28,UK,In stock,2.8,445,Yes
P00316,LifeCare,Omeprazole,ABC Pharma,Tablet,5mg,20,1863.29,0,1863.29,Yes,Prescription,Antibiotic,Refrigerated,23,UK,Out of stock,4.9,460,Yes
P00317,HealPlus,Omeprazole,Sun Healthcare,Injection,500mg,30,1393.68,15,1184.63,Yes,OTC,Antacid,Refrigerated,25,Canada,Limited,3.2,60,Yes
P00318,HealPlus,Amoxicillin,Sun Healthcare,Injection,250mg,30,1093.76,10,984.38,No,OTC,Antacid,Room Temp,18,Bangladesh,Out of stock,4.8,345,Yes
P00319,HealPlus,Atorvastatin,Global Remedies,Syrup,5mg,20,1884.26,10,1695.83,No,OTC,Analgesic,Room Temp,27,UK,In stock,2.7,386,No
